UnqiueID,Clone,Replicate,AxBGeno,1LiterPheno,FullGenomeSeq,FloatSink,EppHatch,Plate,ID,SampleWeek,DaystoHatch,Vernalized,Dead,Sterile,AllMale,Reproduced,Week,Check,Score,Status,Males,EmptyEpp,1EggEpp,2EggEpp,LowInd,IndCount,Notes
309,D8222,R1,,,,Sink,Epp,5/29/19E,P303_A,7,70,1,,,,1,11,10/23/19,1,R/Y,0,0,0,0,,,
862,D8222,R1,,,,Sink,Epp,5/29/19E,P308_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
863,D8222,R1,,,,Sink,Epp,5/29/19E,P309_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
864,D8222,R1,,,,Sink,Epp,5/29/19E,P313_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
1031,D8222,R1,,,,Sink,Epp,5/29/19E,P315_B,7,70,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
874,D8222,R1,,,,Sink,Epp,5/29/19E,P321_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
633,D8222,R1,,,,Sink,Epp,5/29/19E,P323_A,7,70,1,,,,1,5,9/11/19,1,R/Y,0,3,0,0,,,
633,D8222,R1,,,,Sink,Epp,5/29/19E,P323_A,7,70,1,,,,1,8,10/2/19,1,Y,0,11,0,0,1,8,
633,D8222,R1,,,,Sink,Epp,5/29/19E,P323_A,7,70,1,,,,1,11,10/23/19,1,Y,0,0,0,0,1,10,
248,D8222,R1,,,,Sink,Epp,5/29/19E,P329_B,7,5,0,,,1,1,11,8/19/19,1,Y,2,0,0,0,1,2,all male
248,D8222,R1,,,,Sink,Epp,5/29/19E,P329_B,7,5,0,,,1,1,5,7/8/19,1,Y,3,6,0,0,,,
248,D8222,R1,,,,Sink,Epp,5/29/19E,P329_B,7,5,0,,,1,1,7,7/22/19,1,R/Y,2,0,0,0,,,
248,D8222,R1,,,,Sink,Epp,5/29/19E,P329_B,7,5,0,,,1,1,8,7/29/19,1,Y,4,0,0,0,1,5,
644,D8222,R1,,,,Sink,Epp,5/29/19E,P331_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
644,D8222,R1,,,,Sink,Epp,5/29/19E,P331_A,7,5,0,,,,1,6,7/15/19,1,Y,0,0,0,0,,,
644,D8222,R1,,,,Sink,Epp,5/29/19E,P331_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
644,D8222,R1,,,,Sink,Epp,5/29/19E,P331_A,7,5,0,,,,1,8,7/29/19,1,Y,0,0,0,0,,,
644,D8222,R1,,,,Sink,Epp,5/29/19E,P331_A,7,5,0,,,,1,11,8/19/19,1,Y,0,3,0,0,,,
865,D8222,R1,,,,Sink,Epp,5/29/19E,P333_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
375,D8222,R1,,,,Sink,Epp,5/29/19E,P337_A,7,72,1,,,,1,5,9/13/19,1,R/Y,1,0,0,0,,,
375,D8222,R1,,,,Sink,Epp,5/29/19E,P337_A,7,72,1,,,,1,8,10/4/19,1,R/Y,0,5,0,0,,,
375,D8222,R1,,,,Sink,Epp,5/29/19E,P337_A,7,72,1,,,,1,11,10/25/19,1,R/Y,1,0,0,0,,,
896,D8222,R1,,,,Sink,Epp,5/29/19E,P339_A,7,23,0,,1,,,5,7/26/19,1,Y,0,0,0,0,,,sterile
269,D8222,R1,,,,Sink,Epp,5/29/19E,P340_A,7,21,0,,,,1,5,7/24/19,1,R,0,3,0,0,,,
269,D8222,R1,,,,Sink,Epp,5/29/19E,P340_A,7,21,0,,,,1,8,8/14/19,1,Y,0,0,0,0,,,
269,D8222,R1,,,,Sink,Epp,5/29/19E,P340_A,7,21,0,,,,1,11,9/4/19,1,R,0,0,0,0,,,
233,D8222,R1,,,,Sink,Epp,5/29/19E,P341_B,7,5,0,,,,1,11,8/19/19,1,Y,1,0,0,0,1,5,"4 neonates, ok"
233,D8222,R1,,,,Sink,Epp,5/29/19E,P341_B,7,5,0,,,,1,5,7/8/19,1,Y,0,4,0,0,,,
233,D8222,R1,,,,Sink,Epp,5/29/19E,P341_B,7,5,0,,,,1,7,7/22/19,1,R/Y,1,0,0,0,,,
233,D8222,R1,,,,Sink,Epp,5/29/19E,P341_B,7,5,0,,,,1,8,7/29/19,1,Y,3,0,0,0,,,
1032,D8222,R1,,,,Sink,Epp,5/29/19E,P341_C,7,70,1,,1,,,5,9/12/19,1,Y,0,0,0,0,,,sterile
240,D8222,R1,,,,Sink,Epp,5/29/19E,P345_B,7,70,1,,,,1,5,9/12/19,1,R/Y,0,0,0,0,,,
240,D8222,R1,,,,Sink,Epp,5/29/19E,P345_B,7,70,1,,,,1,8,10/3/19,1,Y,0,1,0,0,1,5,
240,D8222,R1,,,,Sink,Epp,5/29/19E,P345_B,7,70,1,,,,1,11,10/24/19,1,Y,0,0,0,0,1,1,
875,D8222,R1,,,,Sink,Epp,5/29/19E,P348_A,7,5,0,,1,,,5,7/8/19,1,Y,0,0,0,0,,,sterile
613,D8222,R1,,,,Sink,Epp,5/29/19F,P355_A,7,6,0,,,,1,5,7/9/19,1,R,3,5,0,0,,,
613,D8222,R1,,,,Sink,Epp,5/29/19F,P355_A,7,6,0,,,,1,8,7/30/19,1,R,0,4,0,0,,,
613,D8222,R1,,,,Sink,Epp,5/29/19F,P355_A,7,6,0,,,,1,11,8/20/19,1,Y,0,0,0,0,,,
649,D8222,R1,,,,Sink,Epp,5/29/19F,P355_B,7,6,0,,,,1,5,7/9/19,1,R,5,5,0,0,,,
649,D8222,R1,,,,Sink,Epp,5/29/19F,P355_B,7,6,0,,,,1,8,7/30/19,1,R,6,0,0,0,,,
649,D8222,R1,,,,Sink,Epp,5/29/19F,P355_B,7,6,0,,,,1,11,8/20/19,1,Y,4,0,0,0,,,
188,D8222,R1,,,,Sink,Epp,5/29/19F,P356_A,7,6,0,1,,,1,5,7/9/19,1,R,0,0,0,0,,,
188,D8222,R1,,,,Sink,Epp,5/29/19F,P356_A,7,6,0,1,,,1,8,7/30/19,1,R,0,0,0,0,,,
188,D8222,R1,,,,Sink,Epp,5/29/19F,P356_A,7,6,0,1,,,1,11,8/20/19,1,N,,0,0,0,,,
1071,D8222,R1,,,,Sink,Epp,5/22/19B,P36_A,6,56,1,,1,,,5,8/21/19,1,Y,0,0,0,0,,,sterile
310,D8222,R1,,,,Sink,Epp,5/29/19F,P365_A,7,70,1,,,,1,5,9/11/19,1,R/Y,3,0,0,0,,,
310,D8222,R1,,,,Sink,Epp,5/29/19F,P365_A,7,70,1,,,,1,8,10/2/19,1,Y,1,7,7,0,,,
310,D8222,R1,,,,Sink,Epp,5/29/19F,P365_A,7,70,1,,,,1,11,10/23/19,1,R/Y,0,0,0,0,,,
678,D8222,R1,,,,Sink,Epp,5/29/19F,P366_A,7,70,1,,,,1,5,9/11/19,1,Y,0,0,0,0,1,3,
678,D8222,R1,,,,Sink,Epp,5/29/19F,P366_A,7,70,1,,,,1,8,10/2/19,1,R/Y,1,0,0,0,,,
678,D8222,R1,,,,Sink,Epp,5/29/19F,P366_A,7,70,1,,,,1,11,10/23/19,1,Y,0,0,0,0,1,7,
905,D8222,R1,,,,Sink,Epp,5/29/19F,P370_A,7,6,0,,1,,,5,7/9/19,1,Y,0,0,0,0,,,sterile
627,D8222,R1,,,,Sink,Epp,5/29/19F,P378_B,7,70,1,,,,1,5,9/11/19,1,R/Y,0,0,0,0,,,
627,D8222,R1,,,,Sink,Epp,5/29/19F,P378_B,7,70,1,,,,1,8,10/2/19,1,R/Y,0,8,0,0,1,5,
627,D8222,R1,,,,Sink,Epp,5/29/19F,P378_B,7,70,1,,,,1,11,10/23/19,1,Y,1,0,0,0,,,
684,D8222,R1,,,,Sink,Epp,5/29/19F,P380_A,7,26,0,,,,1,5,7/29/19,1,R,5,0,4,3,,,
684,D8222,R1,,,,Sink,Epp,5/29/19F,P380_A,7,26,0,,,,1,8,8/19/19,1,Y,3,0,0,6,,,
190,D8222,R1,,,,Sink,Epp,5/29/19F,P381_A,7,6,0,1,,,1,5,7/9/19,1,Y,0,0,0,0,,,unhappy
190,D8222,R1,,,,Sink,Epp,5/29/19F,P381_A,7,6,0,1,,,1,8,7/30/19,1,R,2,0,0,0,,,
190,D8222,R1,,,,Sink,Epp,5/29/19F,P381_A,7,6,0,1,,,1,11,8/20/19,1,N,,0,0,0,,,
801,D8222,R1,,,,Sink,Epp,5/29/19F,P382_A,7,70,1,1,,,1,5,9/11/19,1,Y,0,5,0,0,,,
801,D8222,R1,,,,Sink,Epp,5/29/19F,P382_A,7,70,1,1,,,1,8,10/2/19,1,N,,1,0,0,,,
924,D8222,R1,,,,Sink,Epp,5/29/19F,P385_A,7,26,0,,1,,,5,7/29/19,1,Y,0,0,0,0,,,sterile
901,D8222,R1,,,,Sink,Epp,5/29/19F,P387_A,7,23,0,,1,,,5,7/26/19,1,Y,0,0,0,0,,,sterile
579,D8222,R1,,,,Sink,Epp,5/29/19F,P387_B,7,23,0,,,,1,5,7/26/19,1,R,1,1,0,0,,,
579,D8222,R1,,,,Sink,Epp,5/29/19F,P387_B,7,23,0,,,,1,8,8/16/19,1,R/Y,0,5,2,0,,,
579,D8222,R1,,,,Sink,Epp,5/29/19F,P387_B,7,23,0,,,,1,11,9/6/19,1,R/Y,0,7,0,0,,,
189,D8222,R1,,,,Sink,Epp,5/29/19F,P395_A,7,6,0,1,,,1,5,7/9/19,1,R,2,0,0,0,,,
189,D8222,R1,,,,Sink,Epp,5/29/19F,P395_A,7,6,0,1,,,1,8,7/30/19,1,R,2,0,0,0,,,
189,D8222,R1,,,,Sink,Epp,5/29/19F,P395_A,7,6,0,1,,,1,11,8/20/19,1,N,,0,0,0,,,
657,D8222,R1,,,,Sink,Epp,5/29/19F,P397_A,7,6,0,,,1,1,11,8/20/19,1,Y,5,0,0,0,1,5,all male?
657,D8222,R1,,,,Sink,Epp,5/29/19F,P397_A,7,6,0,,,1,1,5,7/9/19,1,R,3,0,0,0,,,
657,D8222,R1,,,,Sink,Epp,5/29/19F,P397_A,7,6,0,,,1,1,8,7/30/19,1,R,5,1,0,1,,,
1033,D8222,R1,,,,Sink,Epp,5/29/19F,P399_B,7,70,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
212,D8222,R1,,,,Sink,Epp,5/22/19B,P41_A,6,55,1,1,,,1,5,8/20/19,1,R/Y,0,1,0,0,,,
212,D8222,R1,,,,Sink,Epp,5/22/19B,P41_A,6,55,1,1,,,1,8,9/10/19,1,Y,0,5,0,0,1,1,
212,D8222,R1,,,,Sink,Epp,5/22/19B,P41_A,6,55,1,1,,,1,11,10/1/19,1,N,,0,0,0,,,
793,D8222,R1,,,,Sink,Epp,5/22/19B,P41_C,6,61,1,1,,,1,5,8/26/19,1,Y,0,2,0,0,,,
793,D8222,R1,,,,Sink,Epp,5/22/19B,P41_C,6,61,1,1,,,1,8,9/16/19,1,N,,0,0,0,,,
642,D8222,R1,,,,Sink,Epp,5/29/19F,P421_A,7,6,0,,,,1,5,7/9/19,1,R,0,0,0,0,,,
642,D8222,R1,,,,Sink,Epp,5/29/19F,P421_A,7,6,0,,,,1,8,7/30/19,1,R,2,2,0,0,,,
642,D8222,R1,,,,Sink,Epp,5/29/19F,P421_A,7,6,0,,,,1,11,8/20/19,1,Y,2,0,0,0,,,
593,D8222,R1,,,,Sink,Epp,5/29/19F,P442_A,7,70,1,,,,1,5,9/11/19,1,R/Y,2,0,0,0,,,
593,D8222,R1,,,,Sink,Epp,5/29/19F,P442_A,7,70,1,,,,1,8,10/2/19,1,Y,0,0,0,0,1,3,
593,D8222,R1,,,,Sink,Epp,5/29/19F,P442_A,7,70,1,,,,1,11,10/23/19,1,R/Y,8,0,0,0,,,
527,D8222,R1,,,,Sink,Epp,5/29/19F,P447_A,7,28,0,,,,1,5,7/31/19,1,R,4,0,0,0,,,
527,D8222,R1,,,,Sink,Epp,5/29/19F,P447_A,7,28,0,,,,1,8,8/21/19,1,R/Y,0,1,0,1,,,
527,D8222,R1,,,,Sink,Epp,5/29/19F,P447_A,7,28,0,,,,1,11,9/11/19,1,R/Y,4,1,0,0,,,
69,D8222,R1,,,,Sink,Epp,5/29/19G,P454_A,7,5,0,,,1,1,11,8/19/19,1,Y,14,0,0,0,1,14,all male
69,D8222,R1,,,,Sink,Epp,5/29/19G,P454_A,7,5,0,,,1,1,5,7/8/19,1,R,0,0,0,0,,,
69,D8222,R1,,,,Sink,Epp,5/29/19G,P454_A,7,5,0,,,1,1,6,7/15/19,1,R/Y,0,0,0,0,,,
69,D8222,R1,,,,Sink,Epp,5/29/19G,P454_A,7,5,0,,,1,1,7,7/22/19,1,R/Y,0,1,0,0,,,
69,D8222,R1,,,,Sink,Epp,5/29/19G,P454_A,7,5,0,,,1,1,8,7/29/19,1,Y,0,0,0,0,,,
595,D8222,R1,,,,Sink,Epp,5/29/19G,P454_B,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
595,D8222,R1,,,,Sink,Epp,5/29/19G,P454_B,7,5,0,,,,1,6,7/15/19,1,Y,0,0,0,0,,,
595,D8222,R1,,,,Sink,Epp,5/29/19G,P454_B,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
595,D8222,R1,,,,Sink,Epp,5/29/19G,P454_B,7,5,0,,,,1,8,7/29/19,1,Y,0,0,0,0,,,
595,D8222,R1,,,,Sink,Epp,5/29/19G,P454_B,7,5,0,,,,1,11,8/19/19,1,R/Y,0,9,0,0,,,
407,D8222,R1,,,,Sink,Epp,5/29/19G,P454_C,7,8,0,,,,1,5,7/11/19,1,R/Y,0,0,0,0,,,
407,D8222,R1,,,,Sink,Epp,5/29/19G,P454_C,7,8,0,,,,1,8,8/1/19,1,R,0,3,0,0,,,
407,D8222,R1,,,,Sink,Epp,5/29/19G,P454_C,7,8,0,,,,1,11,8/22/19,1,R/Y,0,2,0,0,,,
328,D8222,R1,,,,Sink,Epp,5/29/19G,P460_A,7,8,0,,,,1,5,7/11/19,1,R,0,0,0,0,,,
328,D8222,R1,,,,Sink,Epp,5/29/19G,P460_A,7,8,0,,,,1,8,8/1/19,1,R,0,0,0,0,,,
328,D8222,R1,,,,Sink,Epp,5/29/19G,P460_A,7,8,0,,,,1,11,8/22/19,1,R/Y,0,1,0,0,,,
341,D8222,R1,,,,Sink,Epp,5/29/19G,P467_A,7,5,0,,,,1,5,7/8/19,1,R,4,1,0,0,,,
341,D8222,R1,,,,Sink,Epp,5/29/19G,P467_A,7,5,0,,,,1,7,7/22/19,1,R/Y,1,0,0,0,,,
341,D8222,R1,,,,Sink,Epp,5/29/19G,P467_A,7,5,0,,,,1,8,7/29/19,1,R,2,0,0,0,,,
341,D8222,R1,,,,Sink,Epp,5/29/19G,P467_A,7,5,0,,,,1,11,8/19/19,1,R/Y,0,1,1,2,,,
6,D8222,R1,,,,Sink,Epp,5/29/19G,P467_B,7,5,0,,,,1,5,7/8/19,1,R,4,2,0,2,,,
6,D8222,R1,,,,Sink,Epp,5/29/19G,P467_B,7,5,0,,,,1,7,7/22/19,1,R/Y,3,2,0,1,,,
6,D8222,R1,,,,Sink,Epp,5/29/19G,P467_B,7,5,0,,,,1,8,7/29/19,1,Y,3,0,1,0,,,
45,D8222,R1,,,,Sink,Epp,5/29/19G,P469_A,7,69,1,,,,1,5,9/10/19,1,R/Y,0,6,0,0,,,
45,D8222,R1,,,,Sink,Epp,5/29/19G,P469_A,7,69,1,,,,1,8,10/1/19,1,Y,1,2,0,0,1,8,
45,D8222,R1,,,,Sink,Epp,5/29/19G,P469_A,7,69,1,,,,1,11,10/22/19,1,Y,1,0,0,0,1,2,
478,D8222,R1,selfC,1,1,Sink,Epp,5/29/19G,P472_A,7,72,1,,,,1,5,9/13/19,1,R/Y,3,1,0,0,,,
478,D8222,R1,selfC,1,1,Sink,Epp,5/29/19G,P472_A,7,72,1,,,,1,8,10/4/19,1,R/Y,3,2,0,0,,,
478,D8222,R1,selfC,1,1,Sink,Epp,5/29/19G,P472_A,7,72,1,,,,1,11,10/25/19,1,R/Y,3,0,0,0,,,
346,D8222,R1,,,,Sink,Epp,5/29/19G,P480_A,7,5,0,,,,1,8,7/29/19,1,R,1,0,0,0,,,ok
346,D8222,R1,,,,Sink,Epp,5/29/19G,P480_A,7,5,0,,,,1,5,7/8/19,1,R,2,0,0,0,,,
346,D8222,R1,,,,Sink,Epp,5/29/19G,P480_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
346,D8222,R1,,,,Sink,Epp,5/29/19G,P480_A,7,5,0,,,,1,11,8/19/19,1,R/Y,1,0,0,0,,,
210,D8222,R1,,,,Sink,Epp,5/22/19B,P49_A,6,55,1,1,,,1,5,8/20/19,1,R/Y,0,0,0,0,,,
210,D8222,R1,,,,Sink,Epp,5/22/19B,P49_A,6,55,1,1,,,1,8,9/10/19,1,Y,0,0,0,0,1,4,
210,D8222,R1,,,,Sink,Epp,5/22/19B,P49_A,6,55,1,1,,,1,11,10/1/19,1,N,,0,0,0,,,
850,D8222,R1,,,,Sink,Epp,5/29/19G,P512_B,7,5,0,1,,,1,5,7/8/19,1,Y,0,0,0,0,1,1,"just 1 mom, essentially sterile"
610,D8222,R1,,,,Sink,Epp,5/29/19G,P516_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,ok
610,D8222,R1,,,,Sink,Epp,5/29/19G,P516_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
610,D8222,R1,,,,Sink,Epp,5/29/19G,P516_A,7,5,0,,,,1,8,7/29/19,1,R,0,0,0,0,,,
610,D8222,R1,,,,Sink,Epp,5/29/19G,P516_A,7,5,0,,,,1,11,8/19/19,1,Y,0,0,0,0,,,
549,D8222,R1,,,,Sink,Epp,5/29/19G,P537_A,7,72,1,,,,1,5,9/13/19,1,R/Y,5,1,0,0,,,
549,D8222,R1,,,,Sink,Epp,5/29/19G,P537_A,7,72,1,,,,1,8,10/4/19,1,R/Y,8,9,3,1,,,
549,D8222,R1,,,,Sink,Epp,5/29/19G,P537_A,7,72,1,,,,1,11,10/25/19,1,R/Y,5,0,0,0,,,
247,D8222,R1,,,,Sink,Epp,5/29/19G,P538_B,7,72,1,,,,1,8,10/4/19,1,Y,0,3,0,0,,,1 neonate in ephippia tube
247,D8222,R1,,,,Sink,Epp,5/29/19G,P538_B,7,72,1,,,,1,5,9/13/19,1,R/Y,0,5,0,0,,,
247,D8222,R1,,,,Sink,Epp,5/29/19G,P538_B,7,72,1,,,,1,11,10/25/19,1,Y,0,1,0,0,1,2,
283,D8222,R1,,,,Sink,Epp,5/29/19G,P539_A,7,5,0,,,,1,5,7/8/19,1,R,0,0,0,0,,,
283,D8222,R1,,,,Sink,Epp,5/29/19G,P539_A,7,5,0,,,,1,7,7/22/19,1,R/Y,0,0,0,0,,,
283,D8222,R1,,,,Sink,Epp,5/29/19G,P539_A,7,5,0,,,,1,8,7/29/19,1,R,0,0,0,0,,,
283,D8222,R1,,,,Sink,Epp,5/29/19G,P539_A,7,5,0,,,,1,11,8/19/19,1,R/Y,0,0,0,0,,,
3,D8222,R1,,,,Sink,Epp,5/29/19G,P540_A,7,5,0,,,,1,5,7/8/19,1,R,3,0,0,0,,,
3,D8222,R1,,,,Sink,Epp,5/29/19G,P540_A,7,5,0,,,,1,6,7/15/19,1,Y,0,0,0,0,,,
3,D8222,R1,,,,Sink,Epp,5/29/19G,P540_A,7,5,0,,,,1,7,7/22/19,1,R/Y,3,0,0,5,,,
3,D8222,R1,,,,Sink,Epp,5/29/19G,P540_A,7,5,0,,,,1,8,7/29/19,1,R,5,0,0,0,,,
340,D8222,R1,selfC,1,1,Sink,Epp,5/29/19G,P541_A,7,5,0,,,,1,5,7/8/19,1,R,2,0,0,0,,,
340,D8222,R1,selfC,1,1,Sink,Epp,5/29/19G,P541_A,7,5,0,,,,1,7,7/22/19,1,R/Y,4,4,0,0,,,
340,D8222,R1,selfC,1,1,Sink,Epp,5/29/19G,P541_A,7,5,0,,,,1,8,7/29/19,1,R,3,6,1,2,,,
340,D8222,R1,,,,Sink,Epp,5/29/19G,P541_A,7,5,0,,,,1,11,8/19/19,1,R/Y,1,1,1,1,,,
1034,D8222,R1,,,,Sink,Epp,5/29/19H,P546_A,7,70,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
573,D8222,R1,,,,Sink,Epp,5/29/19H,P547_A,7,70,1,,,,1,5,9/11/19,1,R/Y,2,1,0,0,,,
573,D8222,R1,,,,Sink,Epp,5/29/19H,P547_A,7,70,1,,,,1,8,10/2/19,1,R/Y,6,4,0,2,,,
573,D8222,R1,,,,Sink,Epp,5/29/19H,P547_A,7,70,1,,,,1,11,10/23/19,1,R/Y,6,0,0,0,,,
285,D8222,R1,,,,Sink,Epp,5/29/19H,P549_A,7,5,0,,,,1,7,7/22/19,1,R/Y,2,0,0,0,,,ok
285,D8222,R1,,,,Sink,Epp,5/29/19H,P549_A,7,5,0,,,,1,5,7/8/19,1,R,2,1,0,0,,,
285,D8222,R1,,,,Sink,Epp,5/29/19H,P549_A,7,5,0,,,,1,8,7/29/19,1,Y,3,0,0,0,,,
285,D8222,R1,,,,Sink,Epp,5/29/19H,P549_A,7,5,0,,,,1,11,8/19/19,1,R/Y,0,0,0,0,,,
178,D8222,R1,,,,Sink,Epp,5/29/19H,P555_A,7,21,0,,,,1,5,7/24/19,1,R,6,4,0,0,,,
178,D8222,R1,,,,Sink,Epp,5/29/19H,P555_A,7,21,0,,,,1,8,8/14/19,1,R/Y,10,1,0,1,,,
8,D8222,R1,,,,Sink,Epp,5/29/19H,P561_A,7,6,0,,,,1,5,7/9/19,1,R,4,2,1,1,,,
8,D8222,R1,,,,Sink,Epp,5/29/19H,P561_A,7,6,0,,,,1,8,7/30/19,1,R,3,1,0,2,,,
614,D8222,R1,,,,Sink,Epp,5/29/19H,P561_B,7,6,0,,,,1,5,7/9/19,1,R,0,0,0,0,,,ok
614,D8222,R1,,,,Sink,Epp,5/29/19H,P561_B,7,6,0,,,,1,8,7/30/19,1,Y,0,4,0,0,,,
614,D8222,R1,,,,Sink,Epp,5/29/19H,P561_B,7,6,0,,,,1,11,8/20/19,1,Y,0,0,0,0,,,
663,D8222,R1,,,,Sink,Epp,5/29/19H,P565_A,7,70,1,,,,1,5,9/11/19,1,R/Y,0,0,0,0,,,
663,D8222,R1,,,,Sink,Epp,5/29/19H,P565_A,7,70,1,,,,1,8,10/2/19,1,Y,0,2,0,0,,,
663,D8222,R1,,,,Sink,Epp,5/29/19H,P565_A,7,70,1,,,,1,11,10/23/19,1,Y,0,0,0,0,1,7,
906,D8222,R1,,,,Sink,Epp,5/29/19H,P567_A,7,6,0,,1,,,5,7/9/19,1,Y,0,0,0,0,,,sterile
35,D8222,R1,,,,Sink,Epp,5/29/19H,P570_B,7,70,1,,,,1,5,9/11/19,1,R/Y,4,2,0,0,,,
35,D8222,R1,,,,Sink,Epp,5/29/19H,P570_B,7,70,1,,,,1,8,10/2/19,1,R/Y,1,1,1,1,,,
720,D8222,R1,,,,Sink,Epp,5/29/19H,P577_B,7,72,1,,,1,1,8,10/4/19,1,Y,3,1,0,1,1,3,all male
720,D8222,R1,,,,Sink,Epp,5/29/19H,P577_B,7,72,1,,,1,1,5,9/13/19,1,R/Y,0,2,0,0,,,
330,D8222,R1,,,,,Epp,6/7/19A,P585_B,8,12,0,,,,1,5,7/24/19,1,Y,0,0,0,0,,,ok
330,D8222,R1,,,,,Epp,6/7/19A,P585_B,8,12,0,,,,1,8,8/14/19,1,R/Y,0,0,0,0,,,
330,D8222,R1,,,,,Epp,6/7/19A,P585_B,8,12,0,,,,1,11,9/4/19,1,R/Y,0,1,0,0,,,
629,D8222,R1,,,,,Epp,6/7/19A,P591_A,8,61,1,,,,1,5,9/11/19,1,R/Y,0,2,0,0,,,
629,D8222,R1,,,,,Epp,6/7/19A,P591_A,8,61,1,,,,1,8,10/2/19,1,Y,0,5,0,0,1,5,
629,D8222,R1,,,,,Epp,6/7/19A,P591_A,8,61,1,,,,1,11,10/23/19,1,Y,1,1,0,2,1,8,
1063,D8222,R1,,,,,Epp,6/7/19A,P594_A,8,61,1,,1,,,5,9/11/19,1,Y,0,0,0,0,,,sterile
596,D8222,R1,,,,,Epp,6/7/19A,P594_B,8,61,1,,,,1,5,9/11/19,1,R/Y,5,5,0,0,,,
596,D8222,R1,,,,,Epp,6/7/19A,P594_B,8,61,1,,,,1,8,10/2/19,1,R/Y,0,4,0,1,,,
596,D8222,R1,,,,,Epp,6/7/19A,P594_B,8,61,1,,,,1,11,10/23/19,1,R/Y,0,9,0,0,,,
476,D8222,R1,,,,,Epp,6/7/19A,P596_A,8,61,1,,,,1,5,9/11/19,1,R/Y,2,0,0,0,,,
476,D8222,R1,,,,,Epp,6/7/19A,P596_A,8,61,1,,,,1,8,10/2/19,1,R/Y,1,2,1,1,,,
476,D8222,R1,,,,,Epp,6/7/19A,P596_A,8,61,1,,,,1,11,10/23/19,1,R/Y,3,0,0,0,,,
746,D8222,R1,,,,,Epp,5/13/19,P6_A,5,51,1,,,,1,5,8/7/19,1,R/Y,2,7,2,0,,,
380,D8222,R1,,,,,Epp,6/7/19A,P606_A,8,3,0,,,,1,5,7/15/19,1,R/Y,0,0,0,0,,,
380,D8222,R1,,,,,Epp,6/7/19A,P606_A,8,3,0,,,,1,6,7/22/19,1,R/Y,0,0,0,0,,,
380,D8222,R1,,,,,Epp,6/7/19A,P606_A,8,3,0,,,,1,8,8/5/19,1,R/Y,0,0,0,0,,,
380,D8222,R1,,,,,Epp,6/7/19A,P606_A,8,3,0,,,,1,11,8/26/19,1,R/Y,1,1,0,0,,,
286,D8222,R1,,,,,Epp,6/7/19A,P614_A,8,3,0,,,,1,5,7/15/19,1,R/Y,1,1,0,0,,,
286,D8222,R1,,,,,Epp,6/7/19A,P614_A,8,3,0,,,,1,8,8/5/19,1,R/Y,2,0,0,1,,,
286,D8222,R1,,,,,Epp,6/7/19A,P614_A,8,3,0,,,,1,11,8/26/19,1,R/Y,0,0,0,0,,,
618,D8222,R1,,,,,Epp,6/7/19A,P614_B,8,3,0,,,,1,5,7/15/19,1,R/Y,2,4,0,0,,,
618,D8222,R1,,,,,Epp,6/7/19A,P614_B,8,3,0,,,,1,8,8/5/19,1,R/Y,2,0,0,0,,,
618,D8222,R1,,,,,Epp,6/7/19A,P614_B,8,3,0,,,,1,11,8/26/19,1,Y,0,0,0,0,,,
882,D8222,R1,,,,,Epp,6/7/19A,P629_A,8,3,0,,1,,,5,7/15/19,1,Y,0,0,0,0,,,sterile
985,D8222,R1,,,,Float,Epp,5/22/19B,P63_A,6,55,1,,1,,,5,8/20/19,1,Y,0,0,0,0,,,sterile
433,D8222,R1,selfC,1,1,,Epp,6/7/19A,P631_A,8,61,1,,,,1,5,9/11/19,1,R/Y,5,0,0,0,,,
433,D8222,R1,selfC,1,1,,Epp,6/7/19A,P631_A,8,61,1,,,,1,8,10/2/19,1,R/Y,2,2,2,5,,,
433,D8222,R1,selfC,1,1,,Epp,6/7/19A,P631_A,8,61,1,,,,1,11,10/23/19,1,R/Y,2,0,0,1,,,
883,D8222,R1,,,,,Epp,6/7/19A,P632_A,8,3,0,,1,,,5,7/15/19,1,Y,0,0,0,0,,,sterile
507,D8222,R1,,,,,Epp,6/7/19A,P636_A,8,5,0,,,,1,5,7/17/19,1,R/Y,0,2,0,0,,,
507,D8222,R1,,,,,Epp,6/7/19A,P636_A,8,5,0,,,,1,9,8/14/19,1,Y,0,0,0,0,,,
