Clone,Replicate,Float/Sink,Epp/Hatch,Plate,Well,ID,SampleWeek,HatchDate,Vernalized,Dead,Sterile,?,AllMale,MalesObs,EppObserved,FullEppObserve,Reproduced,Notes,1WeekCheckDate,1WeekAlive,2WeekCheckDate,2WeekAlive,3WeekCheckDate,3WeekAlive,4WeekCheckDate,4WeekAlive,5WeekCheckDate,5WeekAlive
D8515,R2,,Epp,6/7/19E,E12,P385_A,8,8/7/2019,1,1,,,,,,,,,8/14/2019,N,8/21/2019,,8/28/2019,,9/4/2019,,9/11/2019,
D8222,R2,,Epp,6/7/19E,B4,P166_B,8,8/9/2019,1,1,,,,,,,,,8/15/2019,N,8/22/2019,,8/29/2019,,9/5/2019,,9/12/2019,
D8515,R2,,Epp,6/7/19E,G2,P399_B,8,8/9/2019,1,1,,,,,,,,,8/15/2019,N,8/22/2019,,8/29/2019,,9/5/2019,,9/12/2019,
D8515,R2,,Epp,6/7/19E,G3,P400_A,8,8/9/2019,1,1,,,,,,,,,8/15/2019,N,8/22/2019,,8/29/2019,,9/5/2019,,9/12/2019,
D8515,R2,,Epp,6/7/19E,G7,P404_A,8,8/13/2019,1,1,,,,,,,,,8/20/2019,N,8/27/2019,,9/3/2019,,9/10/2019,,9/17/2019,
D8515,R2,,Epp,6/7/19E,H12,P421_A,8,8/13/2019,1,1,,,,,,,,,8/20/2019,N,8/27/2019,,9/3/2019,,9/10/2019,,9/17/2019,
D8515,R2,,Epp,6/7/19E,G2,P399_A,8,8/9/2019,1,1,,1,,,,,,,8/15/2019,Y,8/22/2019,,8/29/2019,missing,9/5/2019,missing,9/12/2019,missing
D8222,R2,,Epp,6/7/19E,A7,P151_A,8,6/10/2019,0,,,,,1,1,1,1,,6/17/2019,Y,6/24/2019,Y,7/1/2019,R,7/8/2019,R,7/15/2019,R
D8515,R2,,Epp,6/7/19E,F9,P390_A,8,6/10/2019,0,,,,,1,,,1,,6/17/2019,Y,6/24/2019,Y,7/1/2019,R,7/8/2019,R,7/15/2019,R
D8515,R2,,Epp,6/7/19E,G12,P409_A,8,6/10/2019,0,,,,,1,,,1,7/15: media change,6/17/2019,Y,6/24/2019,Y,7/1/2019,R,7/8/2019,R,7/15/2019,R
D8222,R2,,Epp,6/7/19E,A12,P162_A,8,6/24/2019,0,,,,,1,1,1,1,,7/1/2019,Y,7/8/2019,Y,7/15/2019,R,7/22/2019,R,7/29/2019,R
D8222,R2,,Epp,6/7/19E,A6,P156_B,8,7/5/2019,0,,,,,1,1,,1,,7/12/2019,Y,7/19/2019,Y,7/26/2019,R,8/2/2019,R,8/9/2019,R
D8515,R2,,Epp,6/7/19E,C10,P359_A,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,D6,P367_A,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,D6,P367_B,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,D8,P369_A,8,8/7/2019,1,,,,1,1,,,1,"jar dead, all males",8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,D8,P369_B,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,E5,P378_A,8,8/7/2019,1,,,,,,1,,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,E7,P380_A,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,E8,P381_A,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,F7,P392_A,8,8/7/2019,1,,,,,1,1,,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19E,F10,P395_B,8,8/7/2019,1,,,,1,1,1,1,1,"jar dead, all male",8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8222,R2,,Epp,6/7/19E,B10,P172_A,8,6/21/2019,0,,,,,1,1,1,1,,6/28/2019,Y,7/5/2019,Y,7/12/2019,Y,7/19/2019,R,7/26/2019,R
D8222,R2,,Epp,6/7/19E,A6,P156_A,8,7/3/2019,0,,,,,1,1,,1,Not media changed until week 6!,7/11/2019,Y,7/18/2019,Y,7/25/2019,Y,8/1/2019,Y,8/8/2019,R
D8515,R2,,Epp,6/7/19E,G10,P407_B,8,8/7/2019,1,,,,,,,,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,Y,9/4/2019,Y,9/11/2019,R
D8515,R2,,Epp,6/7/19E,G10,P407_A,8,8/7/2019,1,,,,1,1,1,1,1,"jar dead, all male",8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8222,R2,,Epp,6/7/19E,B10,P172_B,8,6/21/2019,0,,1,,,,,,,"Sterile, not typ. pheno",6/28/2019,Y,7/5/2019,Y,7/12/2019,Y,7/19/2019,Y,7/26/2019,Y
D8515,R2,,Epp,6/7/19E,C9,P358_A,8,8/7/2019,1,,1,,,,,,,,8/14/2019,Y,8/21/2019,Y,8/28/2019,Y,9/4/2019,Y,9/11/2019,Y
D8515,R2,,Epp,6/7/19E,E11,P384_B,8,8/7/2019,1,,1,,,,,,,,8/14/2019,Y,8/21/2019,Y,8/28/2019,Y,9/4/2019,Y,9/11/2019,Y
D8515,R2,,Epp,6/7/19E,H8,P417_A,8,8/7/2019,1,,1,,,,,,,atypical sterile pheno,8/14/2019,Y,8/21/2019,Y,8/28/2019,Y,9/4/2019,Y,9/11/2019,Y
D8515,R1,,Epp,6/7/19F,B4,P421_A,8,6/12/2019,0,1,,,,,,,,,6/19/2019,N,6/26/2019,N,7/3/2019,N,7/10/2019,N,7/17/2019,
AxB,R3,,Epp,6/7/19F,F9,P7_A,8,6/12/2019,0,1,,,,,,,,,6/19/2019,Y,6/26/2019,N,7/3/2019,N,7/10/2019,N,7/17/2019,
D8515,R1,,Epp,6/7/19F,F5,P426_A,8,8/16/2019,1,1,,,,,,,,,8/23/2019,Y,8/30/2019,Y,9/6/2019,N,9/13/2019,,9/20/2019,
D8515,R1,,Epp,6/7/19F,B5,P422_A,8,8/7/2019,1,1,,,,,,,,,8/14/2019,Y,8/21/2019,N,8/28/2019,,9/4/2019,,9/11/2019,
D8515,R1,,Epp,6/7/19F,A3,P408_A,8,8/9/2019,1,1,,,,,,,,,8/16/2019,Y,8/23/2019,N,8/30/2019,,9/6/2019,,9/13/2019,
D8515,R2,,Epp,6/7/19F,F7,P428_A,8,6/10/2019,0,,,,,1,1,1,1,,6/17/2019,Y,6/24/2019,Y,7/1/2019,R,7/8/2019,R,7/15/2019,R
D8515,R1,,Epp,6/7/19F,C3,P432_A,8,6/10/2019,0,,,,,1,1,1,1,,6/17/2019,Y,6/24/2019,Y,7/1/2019,R,7/8/2019,R,7/15/2019,R
AxB,R3,,Epp,6/7/19F,G9,P19_A,8,6/12/2019,0,,,,,,1,1,1,7/17: media change,6/19/2019,Y,6/26/2019,Y,7/3/2019,R,7/10/2019,R,7/17/2019,R
D8515,R1,,Epp,6/7/19F,D3,P444_A,8,7/5/2019,0,,,,,1,1,,1,,7/12/2019,Y,7/19/2019,Y,7/26/2019,R,8/2/2019,R,8/9/2019,R
D8515,R2,,Epp,6/7/19F,F2,P423_B,8,8/7/2019,1,,,,,1,1,1,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19F,F1,P422_A,8,8/7/2019,1,,,,,1,1,,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,Y,9/4/2019,R,9/11/2019,R
D8515,R2,,Epp,6/7/19F,F2,P423_A,8,8/7/2019,1,,1,,,,,,,,8/14/2019,Y,8/21/2019,Y,8/28/2019,Y,9/4/2019,Y,9/11/2019,Y
AxB,R2,,Epp,6/7/19G,G5,P273_A,8,6/12/2019,0,,,,,1,1,,1,,6/19/2019,Y,6/26/2019,Y,7/3/2019,R,7/10/2019,R,7/17/2019,R
AxB,R4,,Epp,6/7/19G,B12,P213_A,8,6/24/2019,0,,,,,1,,,1,,7/1/2019,Y,7/8/2019,Y,7/15/2019,R,7/22/2019,R,7/29/2019,R
AxB,R4,,Epp,6/7/19G,A9,P197_A,8,8/7/2019,1,,,,,,1,,1,,8/14/2019,Y,8/21/2019,Y,8/28/2019,R,9/4/2019,R,9/11/2019,R
AxB,R4,,Epp,6/7/19G,B11,P211_A,8,6/21/2019,0,,,,,1,,,1,,6/28/2019,Y,7/5/2019,Y,7/12/2019,Y,7/19/2019,R,7/26/2019,R
AxB,R4,,Epp,6/7/19G,B12,P213_B,8,6/24/2019,0,,,,,,,,1,,7/1/2019,Y,7/8/2019,Y,7/15/2019,Y,7/22/2019,R,7/29/2019,R
AxB,R4,,Epp,6/7/19G,D5,P230_B,8,6/28/2019,0,,,,,,,,1,,7/5/2019,Y,7/12/2019,Y,7/19/2019,Y,7/26/2019,R,8/2/2019,R
AxB,R2,,Epp,6/7/19G,F2,P259_A,8,6/28/2019,0,,,,,1,,,1,"jar dead, all male",7/5/2019,Y,7/12/2019,Y,7/19/2019,Y,7/26/2019,R,8/2/2019,R
AxB,R4,,Epp,6/7/19G,E1,P238_A,8,6/24/2019,0,,,,,,,,1,,7/1/2019,Y,7/8/2019,Y,7/15/2019,Y,7/22/2019,Y,7/29/2019,R
AxB,R4,,Epp,6/7/19G,C11,P224_A,8,6/11/2019,0,1,,,,,,,,,6/18/2019,N,6/25/2019,N,7/2/2019,N,7/9/2019,N,7/16/2019,
AxB,R4,,Epp,6/7/19G,C11,P224_B,8,6/11/2019,0,1,,,,,,,,,6/18/2019,N,6/25/2019,N,7/2/2019,N,7/9/2019,N,7/16/2019,
AxB,R2,,Epp,6/7/19G,C12,P269_A,8,6/11/2019,0,1,,,,,,,,,6/18/2019,N,6/25/2019,N,7/2/2019,N,7/9/2019,N,7/16/2019,
AxB,R4,,Epp,6/7/19G,B3,P203_B,8,6/12/2019,0,1,,,,,,,,,6/19/2019,N,6/26/2019,N,7/3/2019,N,7/10/2019,N,7/17/2019,
AxB,R4,,Epp,6/7/19G,A2,P190_A,8,6/11/2019,0,1,,,,,,,,,6/18/2019,Y,6/25/2019,N,7/2/2019,N,7/9/2019,N,7/16/2019,
AxB,R4,,Epp,6/7/19G,B3,P203_A,8,6/11/2019,0,1,,,,,,,,,6/18/2019,Y,6/25/2019,N,7/2/2019,N,7/9/2019,N,7/16/2019,
AxB,R4,,Epp,6/7/19G,E2,P239_A,8,6/21/2019,0,1,,,,,,,,,6/28/2019,N,7/5/2019,N,7/12/2019,N,7/19/2019,,7/26/2019,
AxB,R2,,Epp,6/7/19G,G11,P280_A,8,7/5/2019,0,1,,,,,,,,,7/12/2019,Y,7/19/2019,Y,7/26/2019,N,8/2/2019,,8/9/2019,
AxB,R4,,Epp,6/7/19G,D1,P226_A,8,8/7/2019,1,1,,,,,,,,,8/14/2019,Y,8/21/2019,Y,8/28/2019,N,9/4/2019,,9/11/2019,
AxB,R4,,Epp,6/7/19G,D4,P229_A,8,8/7/2019,1,1,,,,,,,,,8/14/2019,Y,8/21/2019,Y,8/28/2019,N,9/4/2019,,9/11/2019,
AxB,R4,,Epp,6/7/19G,B1,P201_B,8,6/24/2019,0,1,,,,,,,,,7/1/2019,N,7/8/2019,N,7/15/2019,,7/22/2019,,7/29/2019,
AxB,R4,,Epp,6/7/19G,B11,P211_B,8,6/24/2019,0,1,,,,,,,,,7/1/2019,N,7/8/2019,N,7/15/2019,,7/22/2019,,7/29/2019,
AxB,R4,,Epp,6/7/19G,B8,P268_A,8,6/26/2019,0,1,,,,,,,,,7/3/2019,N,7/10/2019,N,7/17/2019,,7/24/2019,,7/31/2019,
AxB,R4,,Epp,6/7/19G,B8,P268_B,8,6/26/2019,0,1,,,,,,,,,7/3/2019,N,7/10/2019,N,7/17/2019,,7/24/2019,,7/31/2019,
AxB,R4,,Epp,6/7/19G,C2,P215_A,8,6/28/2019,0,1,,,,,,,,,7/5/2019,N,7/12/2019,N,7/19/2019,,7/26/2019,,8/2/2019,
AxB,R4,,Epp,6/7/19G,C2,P215_B,8,6/28/2019,0,1,,,,,,,,,7/5/2019,N,7/12/2019,N,7/19/2019,,7/26/2019,,8/2/2019,
AxB,R4,,Epp,6/7/19G,D5,P230_A,8,6/28/2019,0,1,,,,,,,,,7/5/2019,N,7/12/2019,N,7/19/2019,,7/26/2019,,8/2/2019,
AxB,R4,,Epp,6/7/19G,E1,P238_B,8,6/28/2019,0,1,,,,,,,,,7/5/2019,N,7/12/2019,N,7/19/2019,,7/26/2019,,8/2/2019,
AxB,R2,,Epp,6/7/19G,E11,P256_B,8,6/28/2019,0,1,,,,,,,,,7/5/2019,N,7/12/2019,N,7/19/2019,,7/26/2019,,8/2/2019,
AxB,R4,,Epp,6/7/19G,A9,P197_B,8,8/7/2019,1,1,,,,,,,,,8/14/2019,Y,8/21/2019,N,8/28/2019,,9/4/2019,,9/11/2019,
AxB,R4,,Epp,6/7/19G,A12,P200_A,8,8/7/2019,1,1,,,,,,,,,8/14/2019,Y,8/21/2019,N,8/28/2019,,9/4/2019,,9/11/2019,
